time,com,angle,finger
17:51:25.151,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.151,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.152,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.153,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.154,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.154,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.155,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.156,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.156,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.180,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.181,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.182,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.182,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.183,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.183,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.184,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.185,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.185,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.186,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.186,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.187,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.211,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.211,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.212,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.213,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.214,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.214,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.215,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.216,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.216,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.217,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.217,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.218,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.241,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.241,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.242,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.243,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.243,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.244,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.244,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.245,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.245,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.246,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.247,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.247,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.272,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.273,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.274,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.274,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.275,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.275,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.276,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.277,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.277,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.278,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.278,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.279,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.303,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.304,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.304,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.305,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.306,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.306,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.307,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.308,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.308,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.309,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.310,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.310,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.334,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.334,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.335,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.336,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.336,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.337,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.337,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.338,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.339,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.339,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.340,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.341,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.365,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.366,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.367,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.368,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.368,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.369,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.369,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.370,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.371,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.371,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.372,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.373,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.399,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.400,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.400,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.401,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.401,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.402,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.403,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.403,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.404,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.404,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.405,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.406,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.426,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.427,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.427,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.428,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.429,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.429,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.430,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.431,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.432,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.432,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.433,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.434,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.476,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.477,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.478,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.478,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.479,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.481,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.487,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.490,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.493,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.495,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.499,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.500,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.519,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.520,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.521,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.521,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.522,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.523,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.524,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.524,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.525,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.526,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.527,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.527,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.550,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.551,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.552,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.552,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.553,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.554,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.555,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.555,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.556,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.557,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.558,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.558,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.580,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.581,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.581,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.582,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.582,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.583,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.584,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.584,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.585,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.586,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.586,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.587,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.611,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.612,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.613,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.614,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.614,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.615,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.615,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.616,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.617,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.617,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.618,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.619,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.641,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.642,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.643,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.643,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.644,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.644,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.645,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.646,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.646,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.647,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.648,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.648,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.673,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.674,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.675,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.678,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.691,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.692,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.693,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.693,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.694,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.695,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.695,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.696,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.780,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.781,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.783,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.785,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.789,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.796,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.803,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.804,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.808,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.809,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.812,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.820,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.857,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.858,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.859,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.866,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.866,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.867,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.868,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.869,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.869,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.870,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.871,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.871,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.889,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.889,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.890,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.890,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.891,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.892,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.892,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.893,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.894,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.894,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.895,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.896,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.968,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.969,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:25.970,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:25.971,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:25.972,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:25.974,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.975,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:25.975,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:25.976,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:25.977,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:25.978,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:25.978,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:25.998,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:25.999,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:26.002,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:26.005,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:26.009,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:26.010,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:26.017,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:26.021,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:26.022,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,I
17:51:26.023,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:51:26.023,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,R
17:51:26.024,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:26.045,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:26.046,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
